fiyat,il,ilce,emlak_tipi,m2_brut,m2_net,oda,bina_yasi,bulundugu_kat,kat_sayisi,isitma,banyo,balkon,esyali,kullanim_durumu,site_icerisinde,krediye_uygun,kimden,takas,salon,banyo/oda
560000,van,ipekyolu,daire,181,170,3,0,5,6,doğalgaz,2,var,hayır,boş,hayır,evet,sahibinden,hayır,1,0.6666666666666666
430000,van,ipekyolu,daire,240,220,4,18,5,6,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
610000,van,ipekyolu,daire,240,220,4,3,5,7,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,evet,1,0.5
425000,van,ipekyolu,daire,170,160,3,7,6,7,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.6666666666666666
598000,van,ipekyolu,daire,210,180,4,0,1,7,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
280000,van,tuşba,daire,120,100,2,4,12,14,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
122000,van,ipekyolu,daire,110,95,2,13,5,7,doğalgaz,1,yok,hayır,boş,hayır,hayır,emlak ofisinden,evet,1,0.5
212000,van,ipekyolu,daire,110,90,2,3,3,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
140000,van,ipekyolu,daire,63,50,1,1,2,2,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
425000,van,ipekyolu,daire,180,160,3,0,2,6,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
375000,van,ipekyolu,daire,200,180,3,7,1,7,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
245000,van,ipekyolu,daire,120,115,2,0,5,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
150000,van,ipekyolu,daire,120,110,2,7,2,4,doğalgaz,1,yok,evet,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
300000,van,ipekyolu,daire,105,90,2,0,6,6,doğalgaz,1,var,hayır,boş,evet,evet,sahibinden,evet,1,0.5
256000,van,ipekyolu,daire,100,90,3,0,6,7,doğalgaz,2,yok,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
595000,van,ipekyolu,daire,240,200,4,7,1,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,evet,1,0.5
185000,van,ipekyolu,daire,85,80,2,4,3,6,doğalgaz,1,yok,hayır,kiracılı,hayır,hayır,emlak ofisinden,hayır,1,0.5
420000,van,ipekyolu,daire,230,220,4,7,5,7,doğalgaz,2,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
350000,van,ipekyolu,daire,170,145,3,4,2,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
64000,van,ipekyolu,daire,55,50,1,7,2,4,merkezi,1,yok,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
269000,van,ipekyolu,daire,100,90,2,0,kot 4,6,doğalgaz,1,var,hayır,boş,hayır,evet,sahibinden,evet,1,0.5
298000,van,ipekyolu,daire,100,100,2,0,5,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
395000,van,ipekyolu,daire,210,190,4,7,5,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
270000,van,ipekyolu,daire,90,90,2,0,2,6,doğalgaz,1,yok,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
250000,van,ipekyolu,daire,105,105,2,1,1,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
365000,van,ipekyolu,daire,175,160,3,7,1,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
300000,van,ipekyolu,daire,105,90,2,0,5,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
485000,van,ipekyolu,daire,220,200,4,0,2,6,doğalgaz,2,var,hayır,boş,hayır,hayır,emlak ofisinden,hayır,1,0.5
280000,van,erciş,daire,120,100,2,0,1,5,merkezi,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
495000,van,ipekyolu,daire,175,130,3,0,2,8,merkezi,2,var,hayır,boş,evet,evet,inşaat firmasından,evet,1,0.6666666666666666
525000,van,ipekyolu,daire,208,180,3,7,2,6,doğalgaz,2,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
175000,van,ipekyolu,daire,90,80,2,2,kot 4,4,doğalgaz,1,yok,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
295000,van,ipekyolu,daire,116,105,2,0,5,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
190000,van,ipekyolu,daire,120,110,2,1,giriş katı,5,doğalgaz,1,yok,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
260000,van,tuşba,daire,160,130,3,7,2,7,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
280000,van,ipekyolu,daire,116,100,2,0,3,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
330000,van,ipekyolu,daire,138,120,3,0,kot 2,5,doğalgaz,2,var,hayır,boş,hayır,evet,sahibinden,hayır,1,0.6666666666666666
117000,van,ipekyolu,daire,75,65,1,7,2,6,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,1.0
185000,van,ipekyolu,daire,85,75,2,1,3,5,doğalgaz,1,yok,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
420000,van,ipekyolu,daire,160,130,2,1,4,7,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
530000,van,ipekyolu,daire,180,165,3,0,5,6,doğalgaz,2,var,hayır,boş,hayır,evet,sahibinden,hayır,1,0.6666666666666666
210000,van,ipekyolu,daire,115,100,2,4,6,7,doğalgaz,1,yok,evet,boş,hayır,evet,emlak ofisinden,evet,1,0.5
205000,van,tuşba,daire,110,100,3,7,2,4,doğalgaz,1,var,hayır,mülk sahibi,hayır,hayır,emlak ofisinden,hayır,1,0.3333333333333333
160000,van,ipekyolu,daire,70,65,1,0,kot 2,7,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,evet,1,1.0
725000,van,ipekyolu,daire,210,170,4,0,5,6,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,sahibinden,hayır,1,0.5
600000,van,ipekyolu,daire,165,135,3,0,4,7,doğalgaz,2,var,hayır,boş,hayır,hayır,inşaat firmasından,evet,1,0.6666666666666666
250000,van,ipekyolu,daire,105,90,2,0,2,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
275000,van,ipekyolu,daire,110,90,2,0,5,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
156000,van,edremit,daire,82,80,2,7,3,4,doğalgaz,1,var,hayır,kiracılı,hayır,evet,sahibinden,evet,1,0.5
405000,van,ipekyolu,daire,186,170,3,7,giriş katı,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,evet,1,0.6666666666666666
285000,van,ipekyolu,daire,100,88,2,0,4,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
130000,van,ipekyolu,daire,115,100,2,7,4,7,doğalgaz,1,yok,evet,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
295000,van,ipekyolu,daire,115,115,2,2,2,6,doğalgaz,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
250000,van,ipekyolu,daire,125,115,2,2,3,7,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
340000,van,ipekyolu,daire,185,185,3,13,2,6,doğalgaz,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
545000,van,ipekyolu,daire,170,150,3,0,2,6,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
750000,van,ipekyolu,daire,195,165,4,0,7,9,doğalgaz,2,var,hayır,boş,hayır,hayır,inşaat firmasından,evet,1,0.5
160000,van,ipekyolu,daire,75,70,2,3,6,6,doğalgaz,1,var,hayır,kiracılı,hayır,evet,sahibinden,evet,1,0.5
420000,van,tuşba,daire,171,171,4,4,9,14,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
410000,van,ipekyolu,daire,150,150,3,2,3,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
438000,van,ipekyolu,daire,170,160,3,2,6,6,doğalgaz,2,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
390000,van,ipekyolu,daire,200,200,4,7,5,6,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,evet,1,0.5
600000,van,ipekyolu,daire,210,185,3,4,6,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
475000,van,ipekyolu,daire,185,165,3,0,3,7,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
880000,van,ipekyolu,daire,220,190,3,0,7,8,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
450000,van,ipekyolu,daire,175,165,3,1,1,7,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
350000,van,ipekyolu,daire,165,160,3,7,7,7,doğalgaz,2,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
630000,van,ipekyolu,daire,220,200,3,7,6,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
450000,van,ipekyolu,daire,178,165,3,2,kot 2,5,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.6666666666666666
265000,van,ipekyolu,daire,100,100,2,0,1,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
430000,van,ipekyolu,daire,170,155,3,0,3,7,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
590000,van,ipekyolu,daire,185,175,3,3,30 ve üzeri,30,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
580000,van,ipekyolu,daire,150,140,3,4,2,7,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
410000,van,ipekyolu,daire,175,165,3,0,giriş katı,7,doğalgaz,2,var,hayır,mülk sahibi,hayır,hayır,sahibinden,hayır,1,0.6666666666666666
560000,van,ipekyolu,daire,215,150,3,2,2,7,doğalgaz,2,var,hayır,kiracılı,evet,evet,sahibinden,hayır,1,0.6666666666666666
614000,van,ipekyolu,daire,185,165,3,0,2,6,doğalgaz,2,var,hayır,boş,hayır,evet,sahibinden,hayır,1,0.6666666666666666
470000,van,ipekyolu,daire,215,200,4,7,4,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
345000,van,ipekyolu,daire,170,150,3,7,4,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
250000,van,ipekyolu,daire,80,60,2,0,kot 4,7,doğalgaz,1,yok,hayır,boş,hayır,evet,sahibinden,evet,1,0.5
239000,van,ipekyolu,daire,90,90,2,0,3,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
310000,van,ipekyolu,daire,165,165,3,7,2,7,doğalgaz,1,var,hayır,kiracılı,hayır,evet,sahibinden,evet,1,0.3333333333333333
580000,van,ipekyolu,daire,160,145,3,3,1,5,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
345000,van,ipekyolu,daire,240,200,4,13,3,6,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
275000,van,ipekyolu,daire,150,135,3,2,1,6,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
695000,van,ipekyolu,daire,220,185,4,0,4,6,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
550000,van,ipekyolu,daire,180,160,3,0,4,7,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
380000,van,ipekyolu,daire,240,225,4,7,2,7,doğalgaz,2,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
190000,van,ipekyolu,daire,90,80,2,2,3,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
360000,van,ipekyolu,daire,165,155,3,1,kot 3,7,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
420000,van,ipekyolu,daire,200,180,4,7,9,15,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
285000,van,ipekyolu,daire,125,97,2,0,kot 2,2,doğalgaz,1,var,hayır,boş,hayır,evet,sahibinden,evet,1,0.5
775000,van,ipekyolu,daire,200,200,4,0,1,6,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
130000,van,ipekyolu,daire,50,40,1,2,6,6,doğalgaz,1,var,evet,kiracılı,hayır,evet,sahibinden,hayır,1,1.0
265000,van,ipekyolu,daire,116,95,2,3,6,6,doğalgaz,1,var,evet,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
188000,van,ipekyolu,daire,125,115,2,7,5,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
430000,van,ipekyolu,daire,175,165,3,3,2,6,doğalgaz,1,var,hayır,kiracılı,hayır,hayır,emlak ofisinden,hayır,1,0.3333333333333333
270000,van,ipekyolu,daire,125,110,2,3,2,6,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
140000,van,ipekyolu,residence,55,50,1,0,2,7,doğalgaz,1,yok,hayır,boş,hayır,evet,inşaat firmasından,hayır,1,1.0
140000,van,ipekyolu,daire,55,50,1,0,2,7,doğalgaz,1,yok,hayır,boş,hayır,evet,inşaat firmasından,hayır,1,1.0
330000,van,ipekyolu,daire,180,165,3,7,kot 2,7,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.6666666666666666
380000,van,ipekyolu,daire,195,170,3,7,4,7,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.6666666666666666
615000,van,ipekyolu,daire,220,200,4,2,5,7,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.25
350000,van,erciş,daire,155,126,3,0,3,5,merkezi,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
330000,van,ipekyolu,daire,200,185,4,7,giriş katı,7,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,sahibinden,hayır,1,0.5
270000,van,ipekyolu,daire,105,85,2,0,4,7,doğalgaz,1,var,hayır,boş,hayır,evet,sahibinden,hayır,1,0.5
350000,van,edremit,daire,185,170,3,7,5,6,doğalgaz,2,var,hayır,kiracılı,hayır,evet,sahibinden,hayır,1,0.6666666666666666
255000,van,ipekyolu,daire,125,125,2,7,2,5,doğalgaz,1,yok,evet,mülk sahibi,hayır,evet,inşaat firmasından,evet,1,0.5
559000,van,ipekyolu,daire,200,190,3,7,4,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
390000,van,ipekyolu,daire,220,200,4,7,1,6,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
450000,van,ipekyolu,daire,170,150,3,1,yüksek giriş,6,doğalgaz,1,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,evet,1,0.3333333333333333
117000,van,ipekyolu,daire,65,45,1,3,2,6,doğalgaz,1,yok,evet,kiracılı,hayır,hayır,emlak ofisinden,hayır,1,1.0
720000,van,ipekyolu,daire,225,215,4,7,kot 4,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,evet,1,0.5
485000,van,ipekyolu,daire,210,180,4,1,1,4,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
260000,van,tuşba,daire,220,200,4,7,bodrum kat,7,doğalgaz,2,yok,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.5
695000,van,ipekyolu,daire,250,230,4,0,zemin kat,8,doğalgaz,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
415000,van,ipekyolu,daire,165,155,3,0,3,7,doğalgaz,2,var,hayır,boş,hayır,hayır,emlak ofisinden,hayır,1,0.6666666666666666
410000,van,edremit,daire,185,180,3,4,4,8,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,sahibinden,evet,1,0.6666666666666666
320000,van,ipekyolu,daire,200,180,3,18,6,6,doğalgaz,2,var,hayır,boş,hayır,evet,inşaat firmasından,evet,1,0.6666666666666666
620000,van,ipekyolu,daire,180,155,3,0,5,7,doğalgaz,2,var,hayır,boş,hayır,evet,sahibinden,hayır,1,0.6666666666666666
335000,van,ipekyolu,daire,142,120,3,0,2,5,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,evet,1,0.3333333333333333
570000,van,ipekyolu,daire,180,170,3,0,2,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
336000,van,erciş,daire,220,200,3,7,kot 3,6,merkezi,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.6666666666666666
439001,van,ipekyolu,daire,160,150,3,0,4,4,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
230000,van,ipekyolu,residence,95,85,2,3,3,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
390000,van,erciş,daire,145,135,3,0,5,5,kat kaloriferi,2,var,hayır,boş,evet,evet,sahibinden,hayır,1,0.6666666666666666
125000,van,edremit,daire,90,80,2,7,4,5,doğalgaz,1,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.5
290000,van,ipekyolu,daire,107,80,2,3,1,6,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
199890,van,ipekyolu,daire,85,75,2,0,giriş katı,7,doğalgaz,1,yok,hayır,boş,evet,evet,inşaat firmasından,evet,1,0.5
440000,van,ipekyolu,daire,160,160,3,0,2,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
350000,van,ipekyolu,daire,210,210,4,7,6,6,doğalgaz,2,var,hayır,boş,hayır,evet,sahibinden,hayır,1,0.5
420000,van,ipekyolu,daire,215,196,3,13,5,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,evet,1,0.6666666666666666
575000,van,ipekyolu,daire,185,180,3,2,2,6,doğalgaz,2,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
175000,van,ipekyolu,daire,80,65,2,1,kot 4,8,doğalgaz,1,var,evet,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
280000,van,ipekyolu,daire,115,105,2,3,6,6,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
100000,van,ipekyolu,daire,75,65,1,7,2,7,doğalgaz,1,yok,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,1.0
290000,van,ipekyolu,daire,108,97,2,0,2,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
295000,van,ipekyolu,daire,115,100,2,1,4,5,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
210000,van,ipekyolu,daire,85,70,2,0,2,6,doğalgaz,1,yok,hayır,boş,hayır,evet,sahibinden,evet,1,0.5
215000,van,ipekyolu,daire,90,85,2,3,5,6,doğalgaz,1,var,hayır,kiracılı,hayır,evet,sahibinden,evet,1,0.5
320000,van,ipekyolu,daire,95,80,2,0,3,5,doğalgaz,1,var,hayır,boş,evet,evet,sahibinden,hayır,1,0.5
135000,van,ipekyolu,daire,80,60,1,2,1,6,doğalgaz,1,var,evet,boş,hayır,evet,emlak ofisinden,evet,1,1.0
380000,van,ipekyolu,daire,175,160,3,7,3,6,doğalgaz,2,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
370000,van,ipekyolu,daire,125,100,2,1,3,6,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,hayır,1,0.5
230000,van,ipekyolu,daire,120,115,2,0,yüksek giriş,6,doğalgaz,1,yok,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
140000,van,edremit,daire,90,80,2,7,2,3,doğalgaz,1,var,hayır,kiracılı,hayır,evet,sahibinden,hayır,1,0.5
290000,van,erciş,daire,158,150,2,4,1,6,merkezi,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
205000,van,ipekyolu,daire,100,96,2,7,6,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
910000,van,ipekyolu,daire,240,220,4,7,3,10,merkezi,2,var,evet,mülk sahibi,hayır,evet,sahibinden,evet,1,0.5
450000,van,ipekyolu,daire,210,190,4,0,1,5,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
260000,van,ipekyolu,daire,90,75,2,1,3,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
235000,van,edremit,daire,150,150,3,7,2,4,doğalgaz,1,var,hayır,kiracılı,hayır,hayır,sahibinden,hayır,1,0.3333333333333333
549000,van,ipekyolu,daire,200,180,4,0,6,7,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
250000,van,ipekyolu,daire,100,90,2,0,3,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
410000,van,ipekyolu,daire,175,160,3,0,6,6,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
240000,van,ipekyolu,daire,160,130,3,13,2,5,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
260000,van,ipekyolu,daire,120,105,2,3,1,6,doğalgaz,1,var,evet,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
775000,van,ipekyolu,daire,228,190,4,0,4,6,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
530000,van,ipekyolu,daire,175,160,3,1,3,6,doğalgaz,2,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,evet,1,0.6666666666666666
315000,van,ipekyolu,daire,128,120,2,0,2,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
240000,van,ipekyolu,daire,110,90,2,0,1,4,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
380000,van,erciş,daire,160,140,3,0,3,5,merkezi,2,var,hayır,boş,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
650000,van,ipekyolu,daire,225,185,4,0,6,6,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
600000,van,ipekyolu,daire,196,185,3,0,1,6,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
400000,van,ipekyolu,daire,150,130,3,2,3,6,doğalgaz,1,var,hayır,kiracılı,evet,evet,emlak ofisinden,hayır,1,0.3333333333333333
349000,van,ipekyolu,daire,110,100,2,2,3,7,doğalgaz,1,var,hayır,kiracılı,hayır,hayır,emlak ofisinden,hayır,1,0.5
360000,van,tuşba,daire,170,150,3,4,2,7,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,emlak ofisinden,evet,1,0.3333333333333333
275000,van,ipekyolu,daire,108,95,2,3,2,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,evet,1,0.5
130000,van,edremit,daire,90,75,2,13,2,5,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
280000,van,ipekyolu,daire,120,120,2,0,yüksek giriş,6,doğalgaz,1,yok,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
220000,van,ipekyolu,daire,100,90,2,3,5,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
455000,van,ipekyolu,daire,170,150,3,3,zemin kat,7,doğalgaz,2,var,hayır,mülk sahibi,evet,evet,emlak ofisinden,hayır,1,0.6666666666666666
235000,van,ipekyolu,daire,105,95,2,2,3,6,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
209000,van,ipekyolu,daire,90,70,2,2,2,5,doğalgaz,1,yok,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
295000,van,ipekyolu,daire,110,95,2,2,3,5,doğalgaz,1,var,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,0.5
700000,van,ipekyolu,daire,188,173,3,0,3,8,doğalgaz,2,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.6666666666666666
650000,van,tuşba,yazlık,140,120,3,1,villa tipi,2,yok,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
330000,van,erciş,daire,145,140,2,7,2,6,merkezi,2,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,1.0
545000,van,ipekyolu,daire,240,220,4,7,8,8,doğalgaz,2,var,hayır,mülk sahibi,evet,hayır,sahibinden,evet,1,0.5
198000,van,edremit,daire,120,100,3,7,2,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.3333333333333333
330000,van,ipekyolu,daire,110,95,2,2,5,7,doğalgaz,1,var,hayır,mülk sahibi,hayır,evet,sahibinden,hayır,1,0.5
129000,van,ipekyolu,daire,45,40,1,0,kot 2,6,doğalgaz,1,var,evet,boş,hayır,evet,emlak ofisinden,evet,1,1.0
300000,van,ipekyolu,daire,100,100,2,0,1,6,doğalgaz,1,var,hayır,boş,hayır,evet,emlak ofisinden,hayır,1,0.5
675000,van,ipekyolu,daire,186,155,3,0,8,9,doğalgaz,2,var,hayır,boş,evet,evet,sahibinden,hayır,1,0.6666666666666666
329000,van,ipekyolu,daire,115,95,2,4,5,7,doğalgaz,1,yok,hayır,mülk sahibi,hayır,evet,emlak ofisinden,evet,1,0.5
300000,van,ipekyolu,daire,110,100,2,0,2,6,doğalgaz,1,var,hayır,boş,hayır,evet,sahibinden,hayır,1,0.5
145000,van,ipekyolu,daire,65,60,1,0,2,6,doğalgaz,1,yok,hayır,kiracılı,hayır,evet,emlak ofisinden,hayır,1,1.0
445000,van,ipekyolu,daire,220,200,4,7,6,7,doğalgaz,2,var,hayır,kiracılı,hayır,evet,emlak ofisinden,evet,1,0.5
265000,van,ipekyolu,daire,105,95,2,0,1,5,doğalgaz,1,var,hayır,boş,hayır,hayır,emlak ofisinden,hayır,1,0.5
