fiyat,il,ilce,ilan_tarihi,emlak_tipi,m²_(brüt),m²_(net),oda_sayısı,bina_yaşı,bulunduğu_kat,kat_sayısı,isıtma,banyo_sayısı,balkon,eşyalı,kullanım_durumu,site_içerisinde,aidat_(tl),krediye_uygun,kimden,görüntülü_arama_ile_gezilebilir,takas
299000,mersin , yenişehir ,  22 ocak 2021,   daire ,170,169,  3+1,  16-20 arası,  1,  10,  doğalgaz (kombi),1,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
369000,mersin , mezitli ,  22 ocak 2021,   daire ,160,150,  3+1,  5-10 arası,  9,  10,  doğalgaz (kombi),1,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
190000,mersin , mezitli ,  22 ocak 2021,   daire ,160,140,  3+1,  21-25 arası,  5,  5,  klima,1,  var,  hayır,  mülk sahibi,  hayır,  20,  evet,  emlak ofisinden,  hayır,  hayır 
279000,mersin , mezitli ,  22 ocak 2021,   daire ,170,160,  3+1,  16-20 arası,  3,  12,  klima,1,  var,  hayır,  boş,  evet,  80,  evet,  emlak ofisinden,  evet,  hayır 
223000,mersin , yenişehir ,  21 ocak 2021,   daire ,105,100,  2+1,  4,  4,  4,  klima,1,  var,  hayır,  kiracılı,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
153000,mersin , yenişehir ,  21 ocak 2021,   daire ,150,130,  3+1,  21-25 arası,  4,  4,  klima,1,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
475000,mersin , erdemli ,  20 ocak 2021,   yazlık ,165,135,  2+1,  4,  11,  15,  klima,1,  var,  evet,  mülk sahibi,  belirtilmemiş,  doğan tatil sitesi,  evet,  sahibinden,  evet,  hayır 
299000,mersin , mezitli ,  19 ocak 2021,   daire ,117,117,  2+1,  0,  2,  3,  doğalgaz (kombi),2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  hayır,  emlak ofisinden,  hayır,  hayır 
345000,mersin , mezitli ,  19 ocak 2021,   daire ,155,140,  2+1,  4,  4,  4,  doğalgaz (kombi),2,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
170000,mersin , toroslar ,  18 ocak 2021,   daire ,100,85,  2+1,  31 ve üzeri,  2,  4,  soba,1,  var,  hayır,  mülk sahibi,  hayır,  20,  evet,  emlak ofisinden,  evet,  hayır 
359000,mersin , toroslar ,  18 ocak 2021,   daire ,180,135,  3+1,  1,  1,  7,  doğalgaz (kombi),2,  var,  hayır,  boş,  hayır,  100,  evet,  emlak ofisinden,  evet,  hayır 
689000,mersin , mezitli ,  18 ocak 2021,   daire ,190,180,  3+1,  5-10 arası,  3,  14,  doğalgaz (kombi),2,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  evet 
330000,mersin , erdemli ,  15 ocak 2021,   daire ,190,140,  3+1,  0,  3,  4,  klima,2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
320000,mersin , erdemli ,  14 ocak 2021,   daire ,190,150,  3+1,  5-10 arası,  4,  6,  klima,1,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
519000,mersin , mezitli ,  13 ocak 2021,   daire ,220,180,  4+1,  4,  2,  15,  doğalgaz (kombi),2,  var,  hayır,  mülk sahibi,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
385000,mersin , mezitli ,  29 aralık 2020,   daire ,160,110,  3+1,  0,  3,  15,  doğalgaz (kombi),2,  var,  hayır,  boş,  evet,  250,  evet,  emlak ofisinden,  hayır,  hayır 
210000,mersin , mezitli ,  01 aralık 2020,   daire ,135,120,  3+1,  16-20 arası,  2,  10,  klima,1,  var,  hayır,  kiracılı,  60,  samanyolu sitesi,  evet,  sahibinden,  evet,  hayır 
200000,mersin , mezitli ,  23 ocak 2021,   daire ,135,125,  2+1,  16-20 arası,  8,  8,  klima,1,  var,  hayır,  boş,  evet,  130,  evet,  emlak ofisinden,  evet,  hayır 
290000,mersin , yenişehir ,  23 ocak 2021,   daire ,85,80,  1+1,  0,  6,  8,  doğalgaz (kombi),1,  var,  evet,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
165000,mersin , yenişehir ,  23 ocak 2021,   daire ,135,120,  3+1,  21-25 arası,  5,  5,  klima,1,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
215000,mersin , mezitli ,  23 ocak 2021,   daire ,149,137,  3+1,  16-20 arası,  2,  10,  klima,1,  var,  hayır,  kiracılı,  90,  samanyolu sitesi,  evet,  emlak ofisinden,  hayır,  hayır 
310000,mersin , mezitli ,  23 ocak 2021,   daire ,130,100,  3+1,  0,  2,  9,  doğalgaz (kombi),2,  yok,  hayır,  boş,  evet,  0,  evet,  emlak ofisinden,  evet,  hayır 
460000,mersin , tarsus ,  23 ocak 2021,   daire ,200,145,  4+1,  0,  1,  12,  doğalgaz (kombi),2,  var,  hayır,  boş,  evet,  250,  evet,  inşaat firmasından,  hayır,  hayır 
260000,mersin , toroslar ,  23 ocak 2021,   daire ,140,120,  3+1,  11-15 arası,  3,  4,  soba,1,  var,  hayır,  kiracılı,  hayır,  belirtilmemiş,  hayır,  emlak ofisinden,  hayır,  evet 
385000,mersin , mezitli ,  23 ocak 2021,   yazlık ,165,145,  3+1,  2,  7,  13,  doğalgaz (kombi),2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
525000,mersin , erdemli ,  23 ocak 2021,   yazlık ,185,170,  3+1,  3,  2,  15,  klima,2,  var,  evet,  boş,  belirtilmemiş,  liparis sunflowers 1,  evet,  emlak ofisinden,  hayır,  hayır 
293000,mersin , yenişehir ,  23 ocak 2021,   daire ,150,140,  25+1,  21-25 arası,  5,  7,  klima,1,  var,  hayır,  mülk sahibi,  hayır,  35,  evet,  emlak ofisinden,  hayır,  hayır 
950000,mersin , yenişehir ,  23 ocak 2021,   daire ,280,220,  4+1,  11-15 arası,  15,  15,  doğalgaz (kombi),2,  var,  hayır,  mülk sahibi,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
320000,mersin , erdemli ,  23 ocak 2021,   yazlık ,110,90,  1+1,  11-15 arası,  15,  15,  klima,1,  var,  evet,  boş,  2200,  doğan tatil sitesi,  hayır,  emlak ofisinden,  hayır,  hayır 
200000,mersin , mezitli ,  23 ocak 2021,   daire ,120,90,  2+1,  2,  4,  7,  klima,1,  var,  hayır,  kiracılı,  evet,  20,  evet,  emlak ofisinden,  hayır,  hayır 
340000,mersin , tarsus ,  23 ocak 2021,   daire ,170,160,  3+1,  5-10 arası,  yüksek giriş,  10,  doğalgaz (kombi),2,  var,  hayır,  boş,  evet,  150,  hayır,  sahibinden,  hayır,  hayır 
945000,mersin , mezitli ,  23 ocak 2021,   daire ,150,130,  3+1,  31 ve üzeri,  5,  9,  yok,1,  var,  hayır,  kiracılı,  evet,  350,  evet,  emlak ofisinden,  hayır,  hayır 
475000,mersin , mezitli ,  23 ocak 2021,   daire ,200,180,  3+1,  11-15 arası,  9,  12,  doğalgaz (kombi),1,  var,  belirtilmemiş,  kiracılı,  130,  sporkent sitesi,  evet,  sahibinden,  hayır,  hayır 
525000,mersin , yenişehir ,  23 ocak 2021,   daire ,193,150,  4+1,  0,  1,  11,  merkezi (pay ölçer),2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
247000,mersin , mezitli ,  23 ocak 2021,   daire ,130,120,  3+1,  26-30 arası,  5,  5,  doğalgaz (kombi),1,  var,  hayır,  mülk sahibi,  evet,  50,  evet,  emlak ofisinden,  hayır,  hayır 
250000,mersin , silifke ,  23 ocak 2021,   daire ,135,120,  3+1,  21-25 arası,  kot 1,  5,  soba,1,  var,  hayır,  boş,  hayır,  25,  evet,  emlak ofisinden,  evet,  hayır 
292000,mersin , yenişehir ,  23 ocak 2021,   daire ,160,150,  3+1,  5-10 arası,  2,  3,  doğalgaz (kombi),1,  var,  hayır,  mülk sahibi,  hayır,  1,  evet,  emlak ofisinden,  hayır,  hayır 
825000,mersin , yenişehir ,  23 ocak 2021,   daire ,225,160,  3+1,  5-10 arası,  7,  8,  doğalgaz (kombi),2,  var,  hayır,  mülk sahibi,  hayır,  70,  evet,  sahibinden,  evet,  evet 
210000,mersin , yenişehir ,  23 ocak 2021,   daire ,80,68,  1+1,  4,  1,  8,  klima,1,  var,  hayır,  boş,  100,  emira kampüs,  evet,  emlak ofisinden,  hayır,  hayır 
385000,mersin , anamur ,  23 ocak 2021,   daire ,160,130,  3+1,  11-15 arası,  2,  7,  klima,1,  var,  hayır,  mülk sahibi,  hayır,  60,  evet,  emlak ofisinden,  hayır,  hayır 
150000,mersin , toroslar ,  23 ocak 2021,   daire ,100,90,  2+1,  21-25 arası,  2,  4,  klima,1,  var,  hayır,  mülk sahibi,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
272000,mersin , mezitli ,  23 ocak 2021,   daire ,160,130,  3+1,  11-15 arası,  kot 4,  7,  klima,1,  var,  hayır,  kiracılı,  hayır,  50,  evet,  emlak ofisinden,  hayır,  hayır 
180000,mersin , akdeniz ,  23 ocak 2021,   daire ,160,150,  3+1,  16-20 arası,  3,  6,  klima,1,  var,  hayır,  kiracılı,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  evet 
370000,mersin , yenişehir ,  23 ocak 2021,   daire ,100,75,  2+1,  1,  4,  4,  merkezi (pay ölçer),2,  var,  evet,  kiracılı,  hayır,  75,  evet,  emlak ofisinden,  evet,  evet 
730000,mersin , yenişehir ,  23 ocak 2021,   daire ,254,220,  4+1,  5-10 arası,  6,  13,  doğalgaz (kombi),2,  var,  hayır,  mülk sahibi,  300,  özay konutları,  evet,  emlak ofisinden,  hayır,  hayır 
378000,mersin , yenişehir ,  23 ocak 2021,   daire ,170,135,  3+1,  3,  7,  10,  doğalgaz (kombi),2,  var,  hayır,  mülk sahibi,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
310000,mersin , toroslar ,  23 ocak 2021,   daire ,150,140,  3+1,  16-20 arası,  kot 2,  5,  klima,1,  var,  hayır,  mülk sahibi,  90,  ekin sitesi,  evet,  sahibinden,  hayır,  hayır 
339999,mersin , silifke ,  23 ocak 2021,   yazlık ,150,120,  2+1,  21-25 arası,  müstakil,  2,  klima,2,  var,  evet,  mülk sahibi,  125,  lodos tatil sitesi,  evet,  emlak ofisinden,  hayır,  hayır 
240000,mersin , toroslar ,  23 ocak 2021,   daire ,150,140,  3+1,  11-15 arası,  2,  13,  doğalgaz (kombi),1,  var,  hayır,  boş,  belirtilmemiş,  cumhuriyet evleri,  evet,  emlak ofisinden,  evet,  evet 
370000,mersin , yenişehir ,  23 ocak 2021,   daire ,170,140,  3+1,  31 ve üzeri,  3,  4,  yok,2,  var,  hayır,  mülk sahibi,  hayır,  5,  evet,  sahibinden,  hayır,  hayır 
410000,mersin , silifke ,  23 ocak 2021,   daire ,135,125,  3+1,  0,  3,  4,  merkezi,1,  var,  hayır,  boş,  hayır,  25,  hayır,  inşaat firmasından,  hayır,  hayır 
420000,mersin , silifke ,  23 ocak 2021,   daire ,140,130,  3+1,  0,  4,  4,  merkezi,1,  var,  hayır,  boş,  hayır,  25,  evet,  inşaat firmasından,  hayır,  hayır 
530000,mersin , yenişehir ,  23 ocak 2021,   daire ,285,283,  4+1,  26-30 arası,  kot 2,  2,  soba,1,  var,  hayır,  mülk sahibi,  hayır,  belirtilmemiş,  evet,  sahibinden,  evet,  hayır 
230000,mersin , akdeniz ,  23 ocak 2021,   daire ,160,135,  3+1,  16-20 arası,  1,  6,  klima,1,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
670000,mersin , akdeniz ,  23 ocak 2021,   daire ,160,160,  4+1,  26-30 arası,  6,  6,  doğalgaz (kombi),1,  var,  hayır,  mülk sahibi,  hayır,  50,  evet,  sahibinden,  hayır,  hayır 
137000,mersin , akdeniz ,  23 ocak 2021,   daire ,95,90,  2+1,  0,  yüksek giriş,  3,  klima,1,  yok,  hayır,  kiracılı,  hayır,  belirtilmemiş,  evet,  sahibinden,  hayır,  hayır 
340000,mersin , toroslar ,  23 ocak 2021,   daire ,165,135,  3+1,  3,  5,  6,  yok,2,  var,  hayır,  mülk sahibi,  hayır,  70,  evet,  sahibinden,  hayır,  hayır 
217000,mersin , yenişehir ,  23 ocak 2021,   daire ,65,40,  1+1,  4,  9,  13,  klima,1,  var,  evet,  kiracılı,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
198000,mersin , yenişehir ,  23 ocak 2021,   daire ,110,100,  2+1,  21-25 arası,  3,  4,  klima,1,  var,  hayır,  kiracılı,  hayır,  20,  evet,  emlak ofisinden,  hayır,  hayır 
380000,mersin , yenişehir ,  23 ocak 2021,   daire ,150,132,  3+1,  16-20 arası,  5,  12,  doğalgaz (kombi),1,  var,  hayır,  kiracılı,  belirtilmemiş,  çimkent sitesi,  hayır,  sahibinden,  hayır,  hayır 
260000,mersin , yenişehir ,  23 ocak 2021,   daire ,160,159,  3+1,  21-25 arası,  4,  4,  doğalgaz (kombi),1,  var,  hayır,  mülk sahibi,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
340000,mersin , yenişehir ,  23 ocak 2021,   daire ,170,130,  3+1,  16-20 arası,  9,  14,  klima,1,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
860000,mersin , yenişehir ,  23 ocak 2021,   daire ,220,200,  35+1,  4,  8,  15,  merkezi (pay ölçer),2,  var,  hayır,  mülk sahibi,  350,  de ' lapis sitesi,  evet,  sahibinden,  evet,  hayır 
490000,mersin , mezitli ,  23 ocak 2021,   daire ,195,155,  3+1,  5-10 arası,  6,  13,  doğalgaz (kombi),1,  var,  hayır,  kiracılı,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
365000,mersin , toroslar ,  23 ocak 2021,   daire ,170,130,  3+1,  0,  1,  4,  doğalgaz (kombi),2,  var,  hayır,  boş,  hayır,  0,  evet,  emlak ofisinden,  evet,  evet 
190000,mersin , toroslar ,  23 ocak 2021,   daire ,140,120,  3+1,  16-20 arası,  kot 1,  4,  soba,1,  var,  hayır,  boş,  hayır,  0,  evet,  emlak ofisinden,  hayır,  hayır 
390000,mersin , erdemli ,  23 ocak 2021,   daire ,160,160,  3+1,  5-10 arası,  12,  13,  klima,1,  var,  hayır,  boş,  120,  kızkalesi asude evleri,  evet,  sahibinden,  hayır,  hayır 
285000,mersin , erdemli ,  23 ocak 2021,   daire ,90,75,  1+1,  16-20 arası,  1,  4,  klima,1,  var,  evet,  mülk sahibi,  belirtilmemiş,  akdeniz tatil sitesi,  evet,  emlak ofisinden,  hayır,  hayır 
430000,mersin , mezitli ,  23 ocak 2021,   daire ,200,180,  3+1,  11-15 arası,  8,  8,  doğalgaz (kombi),2,  var,  hayır,  boş,  evet,  50,  evet,  emlak ofisinden,  evet,  hayır 
375000,mersin , mezitli ,  23 ocak 2021,   daire ,250,180,  4+1,  5-10 arası,  3,  3,  doğalgaz (kombi),2,  var,  hayır,  mülk sahibi,  hayır,  belirtilmemiş,  evet,  sahibinden,  evet,  hayır 
435000,mersin , yenişehir ,  23 ocak 2021,   daire ,120,108,  2+1,  5-10 arası,  5,  8,  doğalgaz (kombi),2,  var,  belirtilmemiş,  mülk sahibi,  100,  otuzüç palace,  evet,  sahibinden,  evet,  hayır 
1950000,mersin , mezitli ,  23 ocak 2021,   daire ,300,250,  5+1,  1,  27,  30 ve üzeri,  doğalgaz (kombi),3,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
450000,mersin , mezitli ,  23 ocak 2021,   daire ,190,155,  3+1,  3,  5,  9,  yok,2,  var,  hayır,  kiracılı,  evet,  100,  evet,  emlak ofisinden,  evet,  hayır 
315000,mersin , erdemli ,  23 ocak 2021,   daire ,185,135,  3+1,  0,  5,  10,  klima,2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  evet 
162000,mersin , mezitli ,  23 ocak 2021,   daire ,120,98,  2+1,  26-30 arası,  10,  14,  klima,1,  var,  hayır,  boş,  133,  çaltana sitesi,  evet,  sahibinden,  evet,  hayır 
240000,mersin , akdeniz ,  23 ocak 2021,   daire ,120,90,  3+1,  3,  3,  3,  klima,2,  var,  hayır,  mülk sahibi,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
190000,mersin , toroslar ,  23 ocak 2021,   daire ,100,94,  3+1,  31 ve üzeri,  3,  3,  soba,1,  var,  hayır,  mülk sahibi,  hayır,  0,  evet,  sahibinden,  hayır,  hayır 
180000,mersin , yenişehir ,  23 ocak 2021,   daire ,130,100,  2+1,  26-30 arası,  1,  4,  soba,1,  var,  hayır,  kiracılı,  hayır,  10,  evet,  sahibinden,  hayır,  hayır 
850000,mersin , yenişehir ,  23 ocak 2021,   daire ,200,140,  4+1,  0,  3,  13,  yerden isıtma,2,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
670000,mersin , mezitli ,  23 ocak 2021,   daire ,200,160,  4+1,  0,  12,  13,  merkezi (pay ölçer),2,  var,  hayır,  boş,  hayır,  0,  evet,  inşaat firmasından,  hayır,  hayır 
355000,mersin , toroslar ,  23 ocak 2021,   daire ,110,85,  2+1,  0,  3,  5,  doğalgaz (kombi),2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
740000,mersin , yenişehir ,  23 ocak 2021,   daire ,220,175,  5+1,  1,  1,  14,  doğalgaz (kombi),2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  evet 
1155000,mersin , toroslar ,  23 ocak 2021,   daire ,250,190,  5+1,  4,  12,  12,  doğalgaz (kombi),3,  var,  hayır,  mülk sahibi,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
414000,mersin , yenişehir ,  23 ocak 2021,   daire ,160,120,  3+1,  0,  3,  7,  doğalgaz (kombi),2,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
265000,mersin , mezitli ,  23 ocak 2021,   daire ,65,55,  1+1,  16-20 arası,  3,  13,  klima,1,  var,  evet,  mülk sahibi,  belirtilmemiş,  soli sahil sitesi,  evet,  emlak ofisinden,  hayır,  hayır 
839000,mersin , mezitli ,  23 ocak 2021,   daire ,250,230,  4+1,  11-15 arası,  9,  11,  doğalgaz (kombi),2,  var,  hayır,  mülk sahibi,  belirtilmemiş,  yıldız plaza,  evet,  sahibinden,  evet,  hayır 
450000,mersin , yenişehir ,  23 ocak 2021,   daire ,190,150,  3+1,  11-15 arası,  6,  10,  klima,1,  var,  hayır,  kiracılı,  belirtilmemiş,  imoland çiçek konutlar,  evet,  emlak ofisinden,  hayır,  hayır 
420000,mersin , tarsus ,  23 ocak 2021,   daire ,160,150,  3+1,  0,  8,  10,  doğalgaz (kombi),2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  evet 
610000,mersin , yenişehir ,  23 ocak 2021,   daire ,210,150,  3+1,  5-10 arası,  3,  14,  merkezi (pay ölçer),2,  var,  hayır,  boş,  evet,  250,  evet,  emlak ofisinden,  evet,  hayır 
275000,mersin , tarsus ,  23 ocak 2021,   daire ,135,125,  3+1,  0,  4,  4,  doğalgaz (kombi),1,  var,  hayır,  boş,  hayır,  25,  evet,  sahibinden,  hayır,  hayır 
168000,mersin , tarsus ,  23 ocak 2021,   daire ,115,110,  3+1,  21-25 arası,  yüksek giriş,  5,  doğalgaz (kombi),1,  var,  hayır,  boş,  0,  yüzüncü yıl sitesi,  evet,  emlak ofisinden,  evet,  hayır 
240000,mersin , tarsus ,  23 ocak 2021,   daire ,150,135,  3+1,  16-20 arası,  1,  5,  doğalgaz (kombi),1,  var,  hayır,  boş,  hayır,  0,  evet,  emlak ofisinden,  evet,  hayır 
290000,mersin , tarsus ,  23 ocak 2021,   daire ,150,135,  3+1,  21-25 arası,  1,  6,  doğalgaz (kombi),1,  var,  hayır,  boş,  hayır,  0,  evet,  emlak ofisinden,  evet,  hayır 
255000,mersin , mezitli ,  23 ocak 2021,   daire ,130,100,  3+1,  11-15 arası,  2,  5,  doğalgaz (kombi),1,  var,  hayır,  mülk sahibi,  hayır,  30,  evet,  emlak ofisinden,  hayır,  hayır 
480000,mersin , silifke ,  23 ocak 2021,   yazlık ,250,235,  3+2,  21-25 arası,  villa tipi,  2,  klima,2,  var,  evet,  boş,  belirtilmemiş,  mekan sitesi,  evet,  emlak ofisinden,  evet,  hayır 
470000,mersin , mezitli ,  23 ocak 2021,   daire ,185,140,  3+1,  4,  7,  8,  doğalgaz (kombi),2,  var,  hayır,  kiracılı,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
255000,mersin , mezitli ,  23 ocak 2021,   daire ,125,110,  2+1,  2,  kot 2,  2,  doğalgaz (kombi),1,  var,  hayır,  kiracılı,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
235000,mersin , erdemli ,  23 ocak 2021,   yazlık ,120,100,  2+1,  0,  6,  8,  klima,1,  var,  evet,  boş,  hayır,  50,  evet,  inşaat firmasından,  evet,  hayır 
565000,mersin , toroslar ,  23 ocak 2021,   daire ,180,150,  3+1,  5-10 arası,  4,  4,  doğalgaz (kombi),2,  var,  hayır,  mülk sahibi,  hayır,  50,  evet,  sahibinden,  evet,  hayır 
850000,mersin , yenişehir ,  23 ocak 2021,   daire ,210,190,  4+1,  0,  6,  12,  merkezi (pay ölçer),2,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  hayır 
225000,mersin , yenişehir ,  23 ocak 2021,   daire ,185,150,  3+1,  21-25 arası,  4,  4,  klima,1,  var,  hayır,  boş,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
320000,mersin , mezitli ,  23 ocak 2021,   daire ,150,120,  2+1,  0,  11,  16,  doğalgaz (kombi),2,  var,  hayır,  boş,  evet,  belirtilmemiş,  evet,  emlak ofisinden,  evet,  evet 
185000,mersin , akdeniz ,  23 ocak 2021,   daire ,120,100,  2+1,  21-25 arası,  3,  5,  klima,1,  var,  hayır,  mülk sahibi,  hayır,  0,  evet,  emlak ofisinden,  evet,  evet 
250000,mersin , toroslar ,  23 ocak 2021,   daire ,120,110,  2+1,  0,  3,  3,  doğalgaz (kombi),1,  var,  hayır,  boş,  hayır,  belirtilmemiş,  hayır,  emlak ofisinden,  hayır,  hayır 
237500,mersin , erdemli ,  23 ocak 2021,   daire ,90,65,  1+1,  4,  8,  14,  klima,1,  var,  evet,  boş,  evet,  0,  evet,  emlak ofisinden,  evet,  hayır 
177500,mersin , akdeniz ,  23 ocak 2021,   daire ,110,85,  2+1,  2,  2,  2,  klima,1,  var,  hayır,  kiracılı,  hayır,  belirtilmemiş,  evet,  emlak ofisinden,  hayır,  hayır 
157000,mersin , akdeniz ,  23 ocak 2021,   daire ,130,110,  3+1,  21-25 arası,  6,  7,  yok,1,  var,  hayır,  kiracılı,  hayır,  20,  hayır,  sahibinden,  evet,  evet 
547000,mersin , yenişehir ,  23 ocak 2021,   daire ,185,150,  3+1,  5-10 arası,  1,  13,  merkezi,2,  var,  hayır,  mülk sahibi,  belirtilmemiş,  esentepe konutları,  evet,  emlak ofisinden,  evet,  evet 
580000,mersin , toroslar ,  23 ocak 2021,   daire ,205,190,  4+1,  5-10 arası,  3,  12,  doğalgaz (kombi),2,  var,  hayır,  kiracılı,  evet,  120,  evet,  sahibinden,  hayır,  hayır 
370000,mersin , mezitli ,  23 ocak 2021,   daire ,140,120,  3+1,  0,  3,  4,  merkezi (pay ölçer),1,  var,  hayır,  boş,  hayır,  0,  evet,  emlak ofisinden,  evet,  evet 
